Nº documento;Fe.contabilización;Hora de entrada
3200009374;14/08/2015;10:47:12
3200009374;14/08/2015;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200000200;11/01/2014;10:47:12
3200013809;30/10/2014;10:47:13
3200013809;30/10/2014;10:47:13
3200009265;12/08/2015;10:47:13
3200007848;09/07/2015;10:47:18
3200007848;09/07/2015;10:47:18
3200007848;09/07/2015;10:47:18
3200007848;09/07/2015;10:47:18
3200004482;20/04/2015;10:47:19
3200013638;27/10/2014;10:47:20
3200008625;27/07/2015;10:47:21
3000053839;19/11/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200003807;06/04/2015;10:47:25
3200013234;12/11/2015;10:47:27
3200013234;12/11/2015;10:47:27
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200001693;21/02/2014;10:47:28
3200011733;12/10/2015;10:47:29
3200011733;12/10/2015;10:47:29
3200013955;05/11/2014;10:47:31
3200013955;05/11/2014;10:47:31
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200007590;13/06/2014;10:47:32
3200005926;22/05/2014;10:47:38
3200006189;23/05/2014;10:47:43
3200000360;17/01/2014;10:47:45
3200000360;17/01/2014;10:47:45
3200000360;17/01/2014;10:47:45
3200006847;16/06/2015;10:47:46
3200006847;16/06/2015;10:47:46
3200014352;07/12/2015;10:47:46
3200003581;30/03/2015;10:47:47
3200011734;12/10/2015;10:47:53
3200011734;12/10/2015;10:47:53
3200002092;07/03/2014;10:47:54
3200002092;07/03/2014;10:47:54
3200012901;14/10/2014;10:48:01
3200013235;12/11/2015;10:48:01
3200013235;12/11/2015;10:48:01
3200003046;26/03/2014;10:48:02
3200007764;17/06/2014;10:48:05
3200007764;17/06/2014;10:48:05
3200007764;17/06/2014;10:48:05
3200007764;17/06/2014;10:48:05
3200007764;17/06/2014;10:48:05
3200007764;17/06/2014;10:48:05
3200007764;17/06/2014;10:48:05
3200000762;30/01/2014;10:48:07
3200000265;15/01/2014;10:48:09
3200000265;15/01/2014;10:48:09
3200011283;28/09/2015;10:48:10
3200013956;05/11/2014;10:48:11
3200013956;05/11/2014;10:48:11
3200006848;16/06/2015;10:48:16
3200006848;16/06/2015;10:48:16
3200007451;11/06/2014;10:48:16
3200010989;29/08/2014;10:48:18
3200011466;09/09/2014;10:48:19
3200011735;12/10/2015;10:48:19
3200011735;12/10/2015;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3200000498;22/01/2014;10:48:19
3000037508;22/07/2014;10:48:22
3200005927;22/05/2014;10:48:25
3200004718;24/04/2015;10:48:26
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200003817;08/04/2014;10:48:30
3200013452;17/11/2015;10:48:31
3200013452;17/11/2015;10:48:31
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200002701;20/03/2014;10:48:34
3200013236;12/11/2015;10:48:35
3200013236;12/11/2015;10:48:35
3000040573;28/08/2015;10:48:38
3200008626;27/07/2015;10:48:39
3200011736;12/10/2015;10:48:42
3200011736;12/10/2015;10:48:42
3200003582;30/03/2015;10:48:42
3200006190;23/05/2014;10:48:45
3200005357;19/05/2014;10:48:48
3200005357;19/05/2014;10:48:48
3000053840;19/11/2015;10:48:48
3200010520;10/09/2015;10:48:49
3200006849;16/06/2015;10:48:56
3200006849;16/06/2015;10:48:56
3200013957;05/11/2014;10:48:58
3200013957;05/11/2014;10:48:58
3200000032;03/01/2014;10:48:59
3200000032;03/01/2014;10:48:59
3200000032;03/01/2014;10:48:59
3200000032;03/01/2014;10:48:59
3200000032;03/01/2014;10:48:59
3200000032;03/01/2014;10:48:59
3200000032;03/01/2014;10:48:59
3200013237;12/11/2015;10:49:03
3200013237;12/11/2015;10:49:03
3200005256;11/05/2015;10:49:03
3200011737;12/10/2015;10:49:04
3200011737;12/10/2015;10:49:04
3200013453;17/11/2015;10:49:08
3200013453;17/11/2015;10:49:08
3200013335;13/11/2015;10:49:10
3200007452;11/06/2014;10:49:15
3200007452;11/06/2014;10:49:15
3200007452;11/06/2014;10:49:15
3200007452;11/06/2014;10:49:15
3200010990;29/08/2014;10:49:25
3200007849;09/07/2015;10:49:26
3200012297;22/10/2015;10:49:26
3200012297;22/10/2015;10:49:26
3200012297;22/10/2015;10:49:26
3200012297;22/10/2015;10:49:26
3200007592;13/06/2014;10:49:28
3200007592;13/06/2014;10:49:28
3200007592;13/06/2014;10:49:28
3200007592;13/06/2014;10:49:28
3200007592;13/06/2014;10:49:28
3200007592;13/06/2014;10:49:28
3200009825;25/08/2015;10:49:29
3200009825;25/08/2015;10:49:29
3200009825;25/08/2015;10:49:29
3000020954;16/05/2015;10:49:30
3200010054;31/08/2015;10:49:32
3200011738;12/10/2015;10:49:32
3200011738;12/10/2015;10:49:32
3200012904;14/10/2014;10:49:32
3200012904;14/10/2014;10:49:32
3200012904;14/10/2014;10:49:32
3200012904;14/10/2014;10:49:32
3200012904;14/10/2014;10:49:32
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005438;14/05/2015;10:49:33
3200005928;22/05/2014;10:49:34
3200003047;26/03/2014;10:49:35
3000053841;19/11/2015;10:49:38
3200015016;17/12/2015;10:49:39
3200015016;17/12/2015;10:49:39
3200013238;12/11/2015;10:49:39
3200013238;12/11/2015;10:49:39
3200013238;12/11/2015;10:49:39
3200013454;17/11/2015;10:49:40
3200013454;17/11/2015;10:49:40
3200004719;24/04/2015;10:49:43
3200003583;30/03/2015;10:49:47
3200009266;12/08/2015;10:49:48
3200013958;05/11/2014;10:49:49
3200013958;05/11/2014;10:49:49
3200006191;23/05/2014;10:49:53
3200005358;19/05/2014;10:49:56
3200005358;19/05/2014;10:49:56
3200007142;23/06/2015;10:50:01
3200007142;23/06/2015;10:50:01
3200007142;23/06/2015;10:50:01
3200007142;23/06/2015;10:50:01
3200007850;09/07/2015;10:50:06
3200014354;07/12/2015;10:50:08
3200014354;07/12/2015;10:50:08
3200013455;17/11/2015;10:50:09
3200013455;17/11/2015;10:50:09
3200015017;17/12/2015;10:50:11
3200015017;17/12/2015;10:50:11
3200007765;17/06/2014;10:50:14
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3200013752;24/11/2015;10:50:15
3000037509;22/07/2014;10:50:19
3200013328;21/10/2014;10:50:19
3200000155;09/01/2014;10:50:23
3200000155;09/01/2014;10:50:23
3200000155;09/01/2014;10:50:23
3200000155;09/01/2014;10:50:23
3200000155;09/01/2014;10:50:23
3200000155;09/01/2014;10:50:23
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3200000201;11/01/2014;10:50:25
3000053842;19/11/2015;10:50:26
3200005929;22/05/2014;10:50:27
3200014646;21/11/2014;10:50:27
3200013959;05/11/2014;10:50:28
3200013959;05/11/2014;10:50:28
3200010991;29/08/2014;10:50:36
3200010991;29/08/2014;10:50:36
3200007453;11/06/2014;10:50:37
3200013699;28/10/2014;10:50:38
3200013699;28/10/2014;10:50:38
3200013456;17/11/2015;10:50:41
3200013456;17/11/2015;10:50:41
3200014486;18/11/2014;10:50:41
3200014486;18/11/2014;10:50:41
3200014486;18/11/2014;10:50:41
3200014486;18/11/2014;10:50:41
3200004720;24/04/2015;10:50:50
3200007946;19/06/2014;10:50:51
3200007946;19/06/2014;10:50:51
3200009259;18/07/2014;10:50:58
3200006193;23/05/2014;10:50:58
3200005837;25/05/2015;10:51:03
3200003584;30/03/2015;10:51:03
3200003584;30/03/2015;10:51:03
3200007852;09/07/2015;10:51:07
3200012905;14/10/2014;10:51:11
3200012905;14/10/2014;10:51:11
3200012905;14/10/2014;10:51:11
3200012905;14/10/2014;10:51:11
3200005359;19/05/2014;10:51:12
3000053843;19/11/2015;10:51:12
3200007620;31/05/2015;10:51:15
3200010861;18/09/2015;10:51:17
3200010861;18/09/2015;10:51:17
3200013457;17/11/2015;10:51:22
3200013457;17/11/2015;10:51:22
3200008627;27/07/2015;10:51:23
3200008627;27/07/2015;10:51:23
3200007454;11/06/2014;10:51:27
3200012217;21/10/2015;10:51:28
3200005930;22/05/2014;10:51:36
3000046063;03/09/2014;10:51:38
3200000361;17/01/2014;10:51:38
3200000361;17/01/2014;10:51:38
3200000361;17/01/2014;10:51:38
3200010862;18/09/2015;10:51:40
3200010862;18/09/2015;10:51:40
3200004721;24/04/2015;10:51:42
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200006731;15/06/2015;10:51:45
3200010992;29/08/2014;10:51:47
3200010992;29/08/2014;10:51:47
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200000458;21/01/2014;10:51:51
3200007767;17/06/2014;10:51:54
3200008628;27/07/2015;10:51:58
3200008628;27/07/2015;10:51:58
3200011701;15/09/2014;10:51:58
3200011701;15/09/2014;10:51:58
3200009260;18/07/2014;10:52:02
3200009260;18/07/2014;10:52:02
3200009260;18/07/2014;10:52:02
3200009260;18/07/2014;10:52:02
3200009260;18/07/2014;10:52:02
3200009260;18/07/2014;10:52:02
3200006183;02/06/2015;10:52:04
3200013458;17/11/2015;10:52:05
3200006194;23/05/2014;10:52:10
3200003585;30/03/2015;10:52:11
3200012907;14/10/2014;10:52:16
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200014263;12/11/2014;10:52:20
3200000516;23/01/2014;10:52:23
3200013996;27/11/2015;10:52:26
3200013996;27/11/2015;10:52:26
3200013996;27/11/2015;10:52:26
3200008629;27/07/2015;10:52:27
3200008629;27/07/2015;10:52:27
3200005931;22/05/2014;10:52:28
3000053845;19/11/2015;10:52:36
3200011051;23/09/2015;10:52:38
3200002553;10/03/2015;10:52:39
3200002553;10/03/2015;10:52:39
3200002553;10/03/2015;10:52:39
3200002553;10/03/2015;10:52:39
3200002553;10/03/2015;10:52:39
3200004722;24/04/2015;10:52:40
3200005360;19/05/2014;10:52:46
3200005360;19/05/2014;10:52:46
3000001625;27/01/2014;10:52:46
3200007853;09/07/2015;10:52:47
3200008630;27/07/2015;10:52:54
3200008630;27/07/2015;10:52:54
3200014177;10/11/2014;10:52:55
3200014177;10/11/2014;10:52:55
3200014177;10/11/2014;10:52:55
3200014177;10/11/2014;10:52:55
3200014177;10/11/2014;10:52:55
3200012692;08/10/2014;10:52:58
3000022104;22/05/2015;10:52:58
3200013960;05/11/2014;10:52:59
3200013960;05/11/2014;10:52:59
3200014334;13/11/2014;10:52:59
3200014334;13/11/2014;10:52:59
3200014334;13/11/2014;10:52:59
3200014334;13/11/2014;10:52:59
3200014334;13/11/2014;10:52:59
3200007768;17/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200007594;13/06/2014;10:53:04
3200011284;28/09/2015;10:53:05
3000037510;22/07/2014;10:53:09
3200003586;30/03/2015;10:53:12
3200008045;14/07/2015;10:53:13
3200009261;18/07/2014;10:53:15
3200013211;20/10/2014;10:53:16
3200013239;12/11/2015;10:53:17
3200013239;12/11/2015;10:53:17
3200013239;12/11/2015;10:53:17
3200007455;11/06/2014;10:53:21
3200007455;11/06/2014;10:53:21
3200007455;11/06/2014;10:53:21
3200007455;11/06/2014;10:53:21
3200007769;17/06/2014;10:53:24
3200007769;17/06/2014;10:53:24
3200007769;17/06/2014;10:53:24
3200007769;17/06/2014;10:53:24
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200014264;12/11/2014;10:53:25
3200005133;06/05/2015;10:53:29
3200004214;14/04/2015;10:53:29
3200005932;22/05/2014;10:53:30
3200010993;29/08/2014;10:53:30
3200010993;29/08/2014;10:53:30
3000053846;19/11/2015;10:53:37
3200003050;26/03/2014;10:53:41
3200013141;17/10/2014;10:53:43
3200009267;12/08/2015;10:53:45
3200009267;12/08/2015;10:53:45
3200009267;12/08/2015;10:53:45
3200009267;12/08/2015;10:53:45
3200014355;07/12/2015;10:53:53
3200013961;05/11/2014;10:53:54
3200013961;05/11/2014;10:53:54
3200012693;08/10/2014;10:54:01
3200012693;08/10/2014;10:54:01
3200004723;24/04/2015;10:54:01
3200008631;27/07/2015;10:54:06
3200004318;16/04/2015;10:54:07
3200005361;19/05/2014;10:54:12
3200003587;30/03/2015;10:54:12
3200010994;29/08/2014;10:54:14
3200007770;17/06/2014;10:54:15
3200013212;20/10/2014;10:54:15
3200007622;31/05/2015;10:54:17
3200012909;14/10/2014;10:54:19
3200012909;14/10/2014;10:54:19
3200012909;14/10/2014;10:54:19
3200006195;23/05/2014;10:54:20
3200009826;25/08/2015;10:54:23
3200009826;25/08/2015;10:54:23
3200000763;30/01/2014;10:54:24
3200000763;30/01/2014;10:54:24
3200000763;30/01/2014;10:54:24
3000053847;19/11/2015;10:54:27
3200009262;18/07/2014;10:54:28
3200013385;16/11/2015;10:54:30
3200005933;22/05/2014;10:54:31
3200008947;04/08/2015;10:54:33
3200000078;06/01/2014;10:54:36
3200000078;06/01/2014;10:54:36
3200000078;06/01/2014;10:54:36
3200000078;06/01/2014;10:54:36
3000034748;27/07/2015;10:54:37
3000001112;23/01/2014;10:54:40
3200003051;26/03/2014;10:54:44
3200003051;26/03/2014;10:54:44
3200007771;17/06/2014;10:54:45
3200007771;17/06/2014;10:54:45
3200007456;11/06/2014;10:54:46
3000043555;16/09/2015;10:54:46
3000043555;16/09/2015;10:54:46
3000043555;16/09/2015;10:54:46
3200007456;11/06/2014;10:54:46
3200007456;11/06/2014;10:54:46
3200007456;11/06/2014;10:54:46
3200007456;11/06/2014;10:54:46
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200000459;21/01/2014;10:54:49
3200004724;24/04/2015;10:54:52
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007854;09/07/2015;10:54:59
3200007595;13/06/2014;10:55:02
3200007595;13/06/2014;10:55:02
3200007595;13/06/2014;10:55:02
3200007595;13/06/2014;10:55:02
3200007595;13/06/2014;10:55:02
3200007595;13/06/2014;10:55:02
3200012298;22/10/2015;10:55:09
3200012298;22/10/2015;10:55:09
3200012298;22/10/2015;10:55:09
3200012298;22/10/2015;10:55:09
3200012298;22/10/2015;10:55:09
3200012298;22/10/2015;10:55:09
3200012298;22/10/2015;10:55:09
3200000156;09/01/2014;10:55:10
3200000156;09/01/2014;10:55:10
3200000156;09/01/2014;10:55:10
3200000156;09/01/2014;10:55:10
3200007772;17/06/2014;10:55:13
3000015785;02/04/2014;10:55:18
3200010995;29/08/2014;10:55:21
3200012910;14/10/2014;10:55:22
3200013213;20/10/2014;10:55:26
3000053849;19/11/2015;10:55:30
3200009263;18/07/2014;10:55:31
3200003588;30/03/2015;10:55:32
3200000006;02/01/2014;10:55:32
3200013962;05/11/2014;10:55:35
3200013962;05/11/2014;10:55:35
3200005362;19/05/2014;10:55:40
3200005934;22/05/2014;10:55:40
3200006618;11/06/2015;10:55:42
3200006618;11/06/2015;10:55:42
3200006618;11/06/2015;10:55:42
3200006618;11/06/2015;10:55:42
3200006618;11/06/2015;10:55:42
3200006618;11/06/2015;10:55:42
3200013240;12/11/2015;10:55:44
3200013240;12/11/2015;10:55:44
3200013240;12/11/2015;10:55:44
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3000002983;30/01/2015;10:55:45
3200000362;17/01/2014;10:55:46
3200006197;23/05/2014;10:55:49
3200006555;27/05/2014;10:55:53
3200006555;27/05/2014;10:55:53
3200004725;24/04/2015;10:56:03
3200000363;17/01/2014;10:56:04
3200000363;17/01/2014;10:56:04
